308173,AU,7,Tongio,,-37.1833,147.7333
309050,AU,4,Binjour,,-25.5167,151.45
309051,AU,2,Rocky Gully,,-30.8167,151.2167
309052,AU,2,Emerald Hill,,-30.8833,150.0833
309053,AU,4,Canoona,,-23.0833,150.2667
309054,AU,4,Ayton,,-15.9333,145.3667
309055,AU,2,Stockinbingal,,-34.4989,147.882
309061,AU,2,Pembrooke,,-31.3833,152.75
309064,AU,2,Glen Elgin,,-29.5833,152.1167
309065,AU,2,Bibbenluke,,-36.8333,149.2833
309066,AU,2,Birriwa,,-32.1167,149.4667
309067,AU,4,Torrens Creek,,-20.7667,145.0167
309068,AU,5,Currency Creek,,-35.45,138.7667
309084,AU,4,Villeneuve,,-26.9667,152.6333
309091,AU,7,Koornalla,,-38.3167,146.5333
309106,AU,7,Antwerp,,-36.3,142.05
309144,AU,2,Bridgman,,-32.45,151.1667
309145,AU,7,Dingwall,,-35.8,143.85
309146,AU,7,Croxton East,,-37.8,142.2167
309147,AU,7,Adelaide Lead,,-37.0667,143.6833
309148,AU,7,Pound Creek,,-38.6333,145.8
309326,AU,7,Cape Bridgewater,,-38.35,141.4333
309328,AU,4,Gilberton,,-27.7333,153.2833
309332,AU,6,Emita,,-40,147.9
309333,AU,2,Ellenborough,,-31.45,152.4667
309334,AU,5,Paracombe,,-34.85,138.7833
309400,AU,4,Kupunn,,-27.2333,151.1167
310316,AU,4,Orange Grove,,-27.5667,153.0333
310971,AU,4,Ducklo,,-27.25,151.0167
310972,AU,4,Rossville,,-15.6667,145.2667
310980,AU,4,Gindie,,-23.7333,148.1333
310981,AU,2,Bagotville,,-28.9833,153.4167
310982,AU,6,Loccota,,-40.2333,148.05
310983,AU,2,Keera,,-29.9833,150.7833
310984,AU,7,Tanybryn,,-38.65,143.7167
310985,AU,2,Mogilla,,-36.7,149.5833
310986,AU,8,Kintore,,-30.6,121.0167
310987,AU,4,Orkabie,,-21.8167,149.3667
311009,AU,7,Thalia,,-36.0667,143.0833
311010,AU,7,Telangatuk East,,-37.0833,141.9667
311012,AU,8,Wannamal,,-31.1667,116.05
311013,AU,2,Kamarah,,-34.3333,146.7667
311014,AU,6,Deddington,,-41.6167,147.4167
311026,AU,6,Gordon,,-43.2667,147.2333
311036,AU,3,Mcminns Lagoon,,-12.554,131.1116
311264,AU,2,Wuuluman,,-32.55,149.0833
311854,AU,4,Weerimba,,-17.3,145.6
312115,AU,5,Forest Range,,-34.9333,138.8167
312118,AU,6,Tonganah,,-41.1833,147.5833
312119,AU,6,Moina,,-41.45,146.1167
312120,AU,4,Sunnyside,,-21.1667,148.8833
312121,AU,7,Brimpaen,,-37.0333,142.2
312122,AU,2,New Italy,,-29.15,153.2833
312126,AU,2,Creewah,,-36.75,149.3667
312189,AU,7,Maroona,,-37.4167,142.8667
312553,AU,2,Grawin,,-29.55,147.6667
312568,AU,7,Mannibadar,,-37.7667,143.5
312801,AU,2,Tullera,,-28.75,153.3
312982,AU,4,Gumlu,,-19.8833,147.6833
312983,AU,7,Walhalla,,-37.95,146.45
312984,AU,5,Smoky Bay,,-32.3667,133.9333
312994,AU,4,Bartle Frere,,-17.45,145.8833
313005,AU,2,Halton,,-32.3167,151.5167
313039,AU,5,Claypans,,-34.8167,139.6667
313427,AU,2,Gum Scrub,,-31.3,152.7333
313572,AU,7,Ranceby,,-38.3833,145.85
313636,AU,7,Nirranda,,-38.5,142.7833
313764,AU,7,Glennons Hill,,-37.6333,145.25
314047,AU,7,Eskdale,,-36.4667,147.2333
314054,AU,4,Cassowary,,-16.5,145.4
314055,AU,7,Longerenong,,-36.6667,142.4
314056,AU,2,Armatree,,-31.4333,148.4667
314066,AU,7,Kiewa,,-36.2667,147.0167
314074,AU,6,Lottah,,-41.2,148.0167
314078,AU,2,Rous,,-28.8833,153.3833
314157,AU,2,Dum Dum,,-28.3833,153.3333
314506,AU,2,Round Mountain,,-28.35,153.55
314511,AU,7,Vesper,,-37.9167,146.0833
314512,AU,7,Kanumbra,,-37.05,145.6667
314691,AU,2,Humula,,-35.4833,147.75
314716,AU,8,Dalwallinu,,-30.2805,116.6601
314901,AU,7,Underbool,,-35.1695,141.8056
315281,AU,5,Wangary,,-34.55,135.4833
315286,AU,7,Brimin,,-36.05,146.2333
315291,AU,7,Laanecoorie,,-36.8167,143.9
315345,AU,7,Amherst,,-37.15,143.6667
315746,AU,7,Korumburra South,,-38.4667,145.85
315774,AU,7,Mosquito Creek,,-36.85,144.4833
315814,AU,7,Lemnos,,-36.35,145.4667
315815,AU,2,Whittingham,,-32.6167,151.2
315816,AU,4,Many Peaks,,-24.55,151.3667
316162,AU,4,Wolfram,,-17.1,144.9667
316335,AU,2,Cudgegong,,-32.8,149.8167
316516,AU,5,Blakiston,,-35.05,138.8833
316536,AU,7,Bulart,,-37.55,141.95
316537,AU,2,Gostwyck,,-30.7,151.5833
316538,AU,2,Wadeville,,-28.5667,153.1333
317029,AU,7,Dandenong West,,-37.9833,145.2
317040,AU,3,Elliott,,-17.5507,133.5407
317041,AU,6,Edith Creek,,-40.9667,145.1
317057,AU,8,Mooliabeenee,,-31.3333,116.0167
317058,AU,7,Maffra West Upper,,-37.9,146.85
317099,AU,4,Cranley,,-27.5167,151.95
317102,AU,4,Meringa,,-17.0833,145.7833
317118,AU,8,Wagerup,,-32.9167,115.8833
317484,AU,6,Pawleena,,-42.7333,147.6
317550,AU,2,Duckenfield,,-32.7333,151.6833
317566,AU,7,Cheviot,,-37.2333,145.4667
317744,AU,2,Lower Boro,,-35.1667,149.7667
317771,AU,2,Mount Mcdonald,,-33.9,148.95
317912,AU,4,Upper Barron,,-17.3833,145.0167
317913,AU,8,Harrismith,,-32.9333,117.8667
317914,AU,5,Rockleigh,,-35,139.1167
317915,AU,7,Clear Lake,,-36.9333,141.8667
317931,AU,5,Towitta,,-34.5333,139.25
317932,AU,4,Ambrose,,-23.8,150.9333
317933,AU,7,Crowlands,,-37.15,143.1167
317934,AU,7,Balook,,-38.4333,146.5667
317979,AU,7,Trida,,-38.3167,145.9667
317982,AU,8,Wiluna,,-26.5921,120.224
318426,AU,7,Boomahnoomoonah,,-36.1333,146.1
318560,AU,4,Teviotville,,-27.95,152.6833
318561,AU,7,Banyena,,-36.5667,142.8333
318567,AU,8,Yorkrakine,,-31.3833,117.5833
318569,AU,6,Beulah,,-41.4333,146.3833
318581,AU,2,Muttama,,-34.8,148.1167
318965,AU,6,Cascades,,-42.9167,147.2667
318985,AU,7,Allambee South,,-38.35,146.1
318986,AU,7,Marraweeney,,-36.75,145.75
318994,AU,2,Tilpa,,-30.95,144.4
318995,AU,6,Mengha,,-40.9,145.2333
318999,AU,4,South Nanango,,-26.75,151.9667
319035,AU,4,Kleinton,,-27.4333,151.95
319164,AU,4,Bellevue,,-27.3333,152.55
319393,AU,2,Darawank,,-32.1333,152.4833
319394,AU,2,Brays Creek,,-28.4,153.2
319395,AU,6,Moorleah,,-40.9833,145.6333
319396,AU,7,Bobinawarrah,,-36.5167,146.5
319412,AU,6,Saint Helens,,-41.3215,148.2492
319486,AU,7,Lyndhurst South,,-38.1167,145.2
319844,AU,4,Euramo,,-18,145.9333
319861,AU,4,Bracewell,,-23.9,150.9
319905,AU,2,Warral,,-31.15,150.8667
320569,AU,2,Rocky River,,-30.6167,151.5
320587,AU,6,Melrose,,-41.2333,146.3
320968,AU,6,Moriarty,,-41.2167,146.4833
320994,AU,4,Ilbilbie,,-21.7,149.35
321013,AU,7,Konagaderra,,-37.55,144.8833
321312,AU,2,Calarie,,-33.3333,148.0167
321326,AU,6,Saint Leonards,,-41.4667,147.2
321465,AU,4,Tarampa Flat,,-27.5,152.5
321518,AU,5,Fowlers Bay,,-31.9833,132.45
321681,AU,2,Hebden,,-32.3833,151.0667
321717,AU,2,Murga,,-33.3667,148.5333
321825,AU,7,Chiselhurst,,-37.6333,145.3333
322049,AU,7,Terip Terip,,-37,145.5667
322065,AU,2,Newton Boyd,,-29.75,152.2667
322644,AU,7,Morang South,,-37.65,145.1
323025,AU,2,Long Flat,,-31.4333,152.5
323027,AU,4,Bushley,,-23.5333,150.25
323028,AU,7,Muckatah,,-36.0167,145.65
323054,AU,2,Stratford,,-32.1167,151.9333
323195,AU,4,Moongan,,-23.6,150.4
323196,AU,7,Redcastle,,-36.7833,144.7833
323332,AU,7,Mininera,,-37.6,142.9667
323335,AU,2,Widden,,-32.5167,150.3667
323336,AU,4,Spring Creek,,-23.5833,150.1833
323337,AU,7,Pakenham East,,-38.0833,145.4833
323338,AU,4,Tumoulin,,-17.5667,145.4667
323342,AU,5,Paris Creek,,-35.2167,138.8
323471,AU,2,Golspie,,-34.2833,149.65
323818,AU,7,Diggora,,-36.4167,144.5833
324000,AU,5,Tooperang,,-35.3833,138.7333
324015,AU,7,Minimay,,-36.7167,141.1833
324109,AU,6,Alcomie,,-40.9167,145.1833
324129,AU,2,Talarm,,-30.7167,152.85
324361,AU,8,Warup,,-33.3667,117.1833
324375,AU,7,Carapook,,-37.55,141.5333
324376,AU,5,Wattle Flat,,-35.45,138.3833
326248,AU,2,Howell,,-29.95,151.0333
326261,AU,2,Broughton Village,,-34.7667,150.75
326332,AU,4,Japoonvale,,-17.7167,145.9333
326529,AU,2,Balmoral Park,,-33.8308,151.255
326900,AU,4,Munbilla,,-27.8667,152.65
327723,AU,4,Radford,,-27.85,152.65
327859,AU,2,Halfway Creek,,-29.9167,153.0667
327860,AU,2,Leycester,,-28.7833,153.2
332188,AU,7,Saint James,,-36.2667,145.9
332321,AU,7,Irrewarra,,-38.3167,143.6333
332367,AU,7,Broomfield,,-39.3833,143.9167
333206,AU,2,Buraja,,-35.8667,146.3667
333403,AU,2,Shannon Brook,,-28.9167,152.9667
333404,AU,2,Daysdale,,-35.65,146.3
333405,AU,5,Overland Corner,,-34.1667,140.3333
333406,AU,2,Kinswood,,-33.75,150.75
333412,AU,2,Blakebrook,,-28.7667,153.2333
333423,AU,7,Grenville,,-37.7667,143.8833
334653,AU,7,Berrimal,,-36.4833,143.4833
334654,AU,7,Arapiles,,-36.7333,141.85
334661,AU,4,Bluff,,-23.5805,149.0685
334663,AU,4,Baree,,-23.6167,150.4
334664,AU,4,Pinbarren,,-26.3333,152.85
334665,AU,1,Weetangerra,,-35.25,149.05
334666,AU,7,Miram,,-36.3667,141.35
334670,AU,5,Dawesley,,-35.0333,139.95
334671,AU,7,Gatum,,-37.4167,141.9333
334672,AU,7,Mystic Park,,-35.5667,143.7167
334673,AU,7,South Dudley,,-38.6,145.5833
334886,AU,2,Gosforth,,-32.6667,151.4833
334966,AU,1,Campbell,,-35.3,149.15
334967,AU,1,Phillip,,-31.1333,150.85
334968,AU,2,Girraween,,-33.799,150.943
335152,AU,8,Menzies,,-29.6939,121.0285
335153,AU,4,Cracow,,-25.3,150.3
335159,AU,7,Moyarra,,-38.4833,145.7333
335180,AU,5,Karkoo,,-34.0333,135.75
335181,AU,4,Aubigny,,-27.5167,151.65
335964,AU,4,Wycarbah,,-23.55,150.2167
336105,AU,8,Marbelup,,-34.9675,117.7333
336108,AU,4,Owens Creek,,-21.0833,148.7167
341506,AU,7,Burrumbeet,,-37.4667,143.6667
341588,AU,5,Allendale North,,-34.3,138.9167
341600,AU,8,Bowelling,,-33.4167,116.5
342147,AU,2,Benandarah,,-35.6333,150.25
342690,AU,7,Dingee,,-36.3667,144.2167
342693,AU,4,Templin,,-27.9667,152.65
343261,AU,2,Mount Darragh,,-36.8333,149.5167
343334,AU,7,Carwarp,,-34.4667,142.2
347170,AU,2,Wilcannia,,-31.5603,143.377
347194,AU,7,Eurack,,-38.15,143.7
347262,AU,4,Hillview,,-28.2167,153
347442,AU,2,Kyalite,,-34.9667,143.4667
347449,AU,5,Wakefield,,-34.184,138.1543
348248,AU,7,Kyvalley,,-36.2833,145
348398,AU,2,New Koreelah,,-28.5,152.3167
348573,AU,2,Quipolly,,-31.4333,150.6667
348763,AU,4,Croydon,,-18.2043,142.2446
348765,AU,3,The Palms,,-12.5667,130.7167
348770,AU,7,Longwood East,,-36.8167,145.45
348847,AU,2,Tuross Heads,,-36.0533,150.1332
348868,AU,7,Darraweith Guim,,-37.4,144.9
349002,AU,4,Wongun,,-27.3667,152.9333
349007,AU,8,Deeside,,-34.4,116.4167
349067,AU,5,Port Prime,,-34.5167,138.3167
349365,AU,2,Dungarubba,,-28.9833,153.3833
349370,AU,2,Maryvale,,-32.4667,148.9
349373,AU,7,Aberfeldy,,-37.6833,146.3667
349435,AU,4,Cowley,,-17.6833,146.05
352366,AU,7,Lake Mundi,,-37.55,141
352533,AU,7,Brunswick East,,-37.7833,144.9667
352534,AU,7,Glen Iris,,-37.8667,145.0667
352535,AU,2,Alexandria,,-33.9167,151.2
352537,AU,2,Edgecliff,,-33.8833,151.25
352538,AU,7,Carlton,,-37.8,144.9667
352539,AU,7,Dandenong Road,,-37.8667,145
352540,AU,4,West End,,-27.4833,153
352543,AU,7,Beaumaris,,-38,145.05
352544,AU,7,Abbotsford,,-37.8,145
352545,AU,7,Ashburton,,-37.8667,145.0833
352549,AU,7,Balwyn,,-37.8167,145.0667
352550,AU,7,Burwood East,,-37.85,145.15
352553,AU,5,Mile End,,-34.9333,138.5833
352554,AU,7,Mitcham,,-37.8167,145.2
352556,AU,7,Windsor,,-37.8667,145
352561,AU,2,Redfern,,-33.9,151.2
352565,AU,7,Bundoora,,-37.7,145.05
352566,AU,2,Silverwater,,-33.104,151.5636
352567,AU,4,Moore Park,,-24.7155,152.2758
352568,AU,8,Wickham,,-20.6747,117.1378
352569,AU,7,Blackburn,,-37.8167,145.1667
352570,AU,7,Mckinnon,,-37.9167,145.05
352571,AU,2,Haberfield,,-33.8833,151.2
352581,AU,2,Glebe,,-33.8667,151.1833
352582,AU,4,Kelvin Grove,,-27.45,153.0167
352583,AU,7,Cabarita,,-34.1975,142.0845
352592,AU,7,Darling,,-37.8667,145.0667
352593,AU,4,Oxenford,,-27.8905,153.3146
352672,AU,7,Parkville,,-37.7833,144.95
352673,AU,3,Northern Territory,,-20,134
352674,AU,7,Tooronga,,-37.85,145.05
352675,AU,7,Kensington,,-37.7833,144.9333
352676,AU,7,East Kew,,-37.8,145.0667
352677,AU,7,Hawksburn,,-37.8333,145
352678,AU,2,Haymarket,,-33.8833,151.2
352679,AU,7,Balwyn North,,-37.8,145.0667
352680,AU,7,Victoria Park,,-37.7833,145
352681,AU,7,Burwood,,-37.85,145.0833
352682,AU,7,Eaglemont,,-37.7667,145.05
352683,AU,8,East Perth,,-31.95,115.8667
352684,AU,8,South Perth,,-31.9833,115.8667
352685,AU,7,Brighton East,,-37.9167,145.0167
352686,AU,7,Bentleigh East,,-37.9167,145.0667
352687,AU,7,Macleod,,-37.7333,145.0667
352688,AU,7,Camberwell East,,-37.8167,145.0833
352689,AU,2,Newtown,,-33.9,151.1833
352690,AU,7,Canterbury,,-37.8333,145.0833
352691,AU,4,Enoggera,,-27.4167,153
352692,AU,7,Caulfield North,,-37.8667,145
352693,AU,4,Kangaroo Point,,-27.4667,153.0333
352694,AU,7,Kew East,,-37.8,145.0333
352695,AU,7,Clayton South,,-37.9333,145.1167
352696,AU,7,Carlton North,,-37.7833,144.9667
352697,AU,4,Toowong,,-27.4833,152.9833
352698,AU,7,North Melbourne,,-37.8,144.9667
352699,AU,7,Watsonia,,-37.7167,145.0833
352700,AU,2,Darlinghurst,,-33.8833,151.2167
352701,AU,7,Parkside,,-37.8,144.9667
352702,AU,7,Preston West,,-37.7333,144.9833
352703,AU,2,Mount Drummond,,-34.4317,150.8792
352704,AU,2,Hamilton,,-32.9167,151.75
352705,AU,2,Glossodia,,-33.5362,150.7739
352706,AU,2,Bateau Bay,,-33.3814,151.4729
352707,AU,4,Karalee,,-27.5648,152.8245
352708,AU,2,Central Coast,,-33.4298,151.3714
352709,AU,2,Silverdale,,-33.9047,150.6086
352710,AU,7,Balaclava,,-37.8667,145
352711,AU,7,Fairfield,,-37.7833,145.0167
352712,AU,7,Albert Park,,-37.8333,145
352713,AU,7,Carnegie,,-37.8833,145.0667
352714,AU,7,Brunswick West,,-37.7833,144.9333
352715,AU,7,Rosanna,,-37.75,145.0667
352716,AU,7,Box Hill South,,-37.8333,145.1333
352717,AU,7,Toorak,,-37.85,145.0167
352718,AU,7,Thornbury,,-37.75,145
352719,AU,7,Hampton,,-37.95,145
352720,AU,7,Malvern East,,-37.8833,145.0667
352721,AU,2,Camperdown,,-33.9,151.1833
352722,AU,2,Brightwaters,,-33.1136,151.5447
352723,AU,2,Adamstown,,-32.9333,151.7333
352724,AU,2,Waratah,,-32.9,151.7333
352725,AU,7,Clarinda,,-37.9333,145.1167
352726,AU,7,Ivanhoe,,-37.7667,145.05
352727,AU,7,Mont Albert,,-37.8167,145.1
352728,AU,7,Pascoe Vale,,-37.7333,144.9333
352729,AU,7,Bentleigh,,-37.9167,145.05
352730,AU,4,Belgian Gardens,,-19.25,146.8
352731,AU,4,Widgee Shire,,-26.1833,152.6667
352732,AU,5,North Adelaide,,-34.9,138.6
352733,AU,7,Caulfield South,,-37.8833,145.0333
352734,AU,7,Greensborough,,-37.7,145.1
352735,AU,7,Caroline Springs,,-37.745,144.74
352736,AU,7,Caulfield Junction,,-37.8667,145.0167
352737,AU,7,Fitzroy North,,-37.7833,144.9667
352738,AU,7,Middle Camberwell,,-37.8333,145.0833
352739,AU,4,Mary Kathleen,,-20.7333,139.5
352740,AU,8,Crawley-nedlands,,-31.9833,115.8
352741,AU,7,Alphington,,-37.7833,145.0333
352742,AU,7,Caulfield East,,-37.8833,145.05
352743,AU,2,Kurmond,,-33.5533,150.6947
352744,AU,4,Tannum Sands,,-23.9475,151.3749
352745,AU,7,Surrey Hills,,-37.8167,145.1
352746,AU,6,Turners Beach,,-41.1588,146.2425
352747,AU,7,Lancefield,,-37.2773,144.736
352748,AU,2,Manly Vale,,-33.8,151.2833
352749,AU,2,Woolloomooloo,,-33.8833,151.2167
352750,AU,4,Helensvale,,-27.9258,153.3289
352751,AU,4,Hope Island,,-27.8704,153.3516
352752,AU,7,North Fitzroy,,-37.7833,144.9667
352753,AU,2,Albury Municipality,,-36.0833,146.9167
352754,AU,4,North Bundaberg,,-24.85,152.35
352755,AU,4,Kooralbyn,,-28.0862,152.8331
352756,AU,4,Dundowran Beach,,-25.2831,152.7599
352757,AU,5,Burnside,,-34.9333,138.65
352758,AU,4,Mission Beach,,-17.871,146.1051
352759,AU,4,Peregian Beach,,-26.4769,153.0948
352760,AU,4,Burrum Heads,,-25.1846,152.6126
352761,AU,4,Napranum,,-12.6832,141.89
352762,AU,4,Sippy Downs,,-26.7179,153.0547
352763,AU,4,Sandstone Point,,-27.0837,153.1324
352764,AU,4,Bushland Beach,,-19.1913,146.6768
352765,AU,4,Mount Low,,-19.2321,146.6695
352766,AU,4,Windsor,,-27.4333,153.0333
352767,AU,7,Saint Helena,,-37.7,145.1333
352768,AU,7,Mongans Bridge,,-36.6,147.1
352769,AU,7,Heatherton,,-37.9667,145.1
352770,AU,7,Warramate,,-37.75,145.5
352771,AU,7,Indented Head,,-38.1431,144.7134
352772,AU,7,Redan,,-37.5833,143.85
352773,AU,7,Blackwood Forest,,-38.5,145.6167
352774,AU,7,Murrumbeena,,-37.9,145.0667
352775,AU,7,Heidelberg West,,-37.75,145.0333
352776,AU,7,Shepparton Shire,,-36.3833,145.4
352777,AU,7,Clifton Hill,,-37.8,144.9833
352778,AU,7,Glen Huntly,,-37.8833,145.05
352779,AU,5,Maslin Beach,,-35.2259,138.4798
352780,AU,5,Edwardstown,,-34.9667,138.5667
352781,AU,5,Glen Osmond,,-34.9667,138.6333
352782,AU,8,Tom Price,,-22.6941,117.7877
352783,AU,8,Jimblebar,,-23.4667,120.1833
352784,AU,1,Lyneham,,-35.2667,149.1333
352785,AU,1,Australian Capital Territory,,-35.5,149
352786,AU,4,Gaythorne,,-27.4167,152.9833
352787,AU,2,Chain Valley Bay,,-33.1724,151.5714
352788,AU,7,East Malvern,,-37.8833,145.0667
352789,AU,2,The Rocks,,-33.8667,151.2
352790,AU,2,Wallabi Point,,-31.9951,152.5685
352791,AU,2,Corlette,,-32.7215,152.1068
352792,AU,2,Merewether,,-32.95,151.7667
352793,AU,7,Enfield,,-37.7281,143.7945
352794,AU,8,Yunderup,,-32.586,115.789
352795,AU,2,Tura Beach,,-36.8636,149.9303
352796,AU,7,Ormond,,-37.9,145.0333
352797,AU,2,Bonnells Bay,,-33.1097,151.5323
352798,AU,7,Ivanhoe East,,-37.7667,145.05
352799,AU,2,Wyong Shire,,-33.2833,151.35
352800,AU,5,Magill,,-34.9167,138.6667
352801,AU,5,Sellicks Beach,,-35.3387,138.4473
352802,AU,4,Toowoong,,-27.4833,152.9833
352803,AU,7,Hughesdale,,-37.9,145.0833
352804,AU,4,Fairyland,,-16.8167,145.65
352805,AU,6,Cremorne,,-42.9562,147.5329
352806,AU,2,Gwandalan,,-33.1354,151.5829
352807,AU,7,Plenty,,-37.6667,145.1167
352808,AU,2,Chippendale,,-33.8833,151.2
352809,AU,7,Robinvale,,-34.5836,142.7723
352810,AU,2,Bathurst Municipality,,-33.4167,149.5667
352811,AU,2,Warragamba,,-33.8919,150.6046
352812,AU,2,Mcgraths Hill,,-33.6155,150.8337
352813,AU,7,Ripponlea,,-37.8833,145
352814,AU,7,Preston South,,-37.75,145.0167
352815,AU,2,Casino Municipality,,-28.8667,153.05
352816,AU,2,Tamworth Municipality,,-31.1,150.9333
352817,AU,2,Wyee Point,,-33.1278,151.5131
352818,AU,2,Suffolk Park,,-28.6883,153.6081
352819,AU,2,Armidale Municipality,,-30.5167,151.65
352820,AU,2,Lismore Municipality,,-28.8,153.2667
352821,AU,2,South Golden Beach,,-28.4989,153.5466
352822,AU,2,Safety Beach,,-30.0968,153.1877
352823,AU,2,Dubbo Municipality,,-32.25,148.6167
352824,AU,2,Angourie,,-29.4763,153.3588
352825,AU,2,Sandy Beach,,-30.1468,153.1924
352826,AU,2,Agnes Banks,,-33.6094,150.7167
352827,AU,2,Sussex Inlet,,-35.1574,150.596
352828,AU,2,Walla Walla,,-35.7568,146.9108
352829,AU,2,Lennox Head,,-28.7931,153.5939
352830,AU,2,Maitland Municipality,,-32.7333,151.55
352831,AU,2,Windermere Park,,-33.121,151.5307
352832,AU,2,Pacific Palms,,-32.3452,152.5397
352833,AU,2,Londonderry,,-33.6466,150.7352
352834,AU,7,Burnley,,-37.8333,145
352835,AU,2,Kalaru,,-36.7357,149.9363
352836,AU,7,Surrey Hills North,,-37.8,145.1
352837,AU,5,Newland,,-35.5667,138.6167
352838,AU,6,Lanena,,-41.3021,146.969
352839,AU,4,Karana Downs,,-27.5486,152.8073
352840,AU,7,Gardenvale,,-37.9,145
352841,AU,6,Blackmans Bay,,-43.0085,147.3167
352842,AU,4,Airlie Beach,,-20.2672,148.7162
352843,AU,2,Arrawarra,,-30.0605,153.2
352844,AU,2,Wagonga,,-36.2167,150.05
352845,AU,2,Corindi Beach,,-30.0256,153.1946
352846,AU,2,South West Rocks,,-30.8885,153.0389
352847,AU,2,Lake Munmorah,,-33.1972,151.5824
352848,AU,4,Woodgate Beach,,-25.0981,152.5583
352849,AU,4,Bohle Plains,,-19.3214,146.6309
352850,AU,4,Saunders Beach,,-19.1579,146.6032
352851,AU,4,Ningi,,-27.0611,153.0788
352852,AU,2,Hyland Park,,-30.6135,153.0023
352853,AU,2,Tapitallee,,-34.8298,150.5397
352854,AU,2,Scotts Head,,-30.7477,152.9961
352855,AU,4,Jacobs Well,,-27.7799,153.3615
352856,AU,2,Long Beach,,-35.7083,150.2448
352857,AU,2,Smiths Lake,,-32.3857,152.5041
352858,AU,2,Salamander Bay,,-32.7273,152.0792
352859,AU,2,Culburra,,-34.9304,150.7663
352860,AU,4,Deeragun,,-19.2474,146.6757
352861,AU,4,Yaroomba,,-26.5572,153.0886
352862,AU,2,Malua Bay,,-35.7938,150.2283
352863,AU,2,Lake Conjola,,-35.2695,150.4898
352864,AU,2,Hawkesbury Heights,,-33.6666,150.6415
352865,AU,2,Orchard Hills,,-33.7904,150.7498
352866,AU,2,Ocean Shores,,-28.5238,153.5322
352867,AU,2,Hallidays Point,,-32.0713,152.5445
352868,AU,2,Mannering Park,,-33.1581,151.5348
352869,AU,4,Withcott,,-27.5541,152.0243
352870,AU,4,Campwin Beach,,-21.3742,149.3145
352871,AU,2,Lake Cathie,,-31.5518,152.8546
352872,AU,4,Talban,,-23.65,150.3833
352873,AU,4,Palm Island,,-18.7356,146.5779
352874,AU,2,Mossy Point,,-35.8398,150.1804
352875,AU,2,Bowthorne,,-32.7,151.65
352876,AU,4,Mount Nebo,,-27.3974,152.7845
352877,AU,2,Cambewarra,,-34.8233,150.5594
352878,AU,2,Estella,,-35.0725,147.3575
352879,AU,2,Gulmarrad,,-29.487,153.2334
352880,AU,2,Valla Beach,,-30.5926,153.0113
352881,AU,2,Lemon Tree Passage,,-32.7316,152.0372
352882,AU,2,North Arm Cove,,-32.6706,152.0448
352883,AU,2,Lansdowne,,-31.7835,152.5348
352884,AU,4,Cooloola Cove,,-25.9864,152.9935
352885,AU,2,Callala Bay,,-34.9956,150.7216
352886,AU,4,Marcoola,,-26.5862,153.093
352887,AU,7,Seville East,,-37.775,145.4973
352888,AU,7,Mount Pleasant,,-37.5833,143.8667
352889,AU,7,State Of Victoria,,-37,145
352890,AU,5,Aldinga Beach,,-35.2783,138.458
352891,AU,2,Broken Hill Municipality,,-31.95,141.4333
352892,AU,6,Dodges Ferry,,-42.8513,147.6227
352893,AU,8,Jurien Bay,,-30.3059,115.0383
352894,AU,2,Moama,,-36.1136,144.7565
352895,AU,6,Stieglitz,,-41.3178,148.3093
352896,AU,6,Heybridge,,-41.0806,145.9854
352897,AU,7,Goulburn Weir,,-36.7167,145.1833
352898,AU,7,Heathcote Junction,,-37.3719,145.0321
352899,AU,7,Saint Kilda South,,-37.8667,144.9833
352900,AU,7,Coronet Bay,,-38.4391,145.4457
352901,AU,3,Yulara,,-25.2453,130.9805
352902,AU,6,Seven Mile Beach,,-42.8607,147.506
352903,AU,7,Kinglake East,,-37.5167,145.35
352904,AU,8,Paraburdoo,,-23.2042,117.6697
352905,AU,7,Cockatoo Creek,,-37.9333,145.5
352906,AU,6,Gagebrook,,-42.7477,147.2698
352907,AU,8,Chidlow,,-31.8618,116.2693
352908,AU,7,Launching Place,,-37.7806,145.5683
352909,AU,7,Cranbourne South,,-38.135,145.2396
352910,AU,6,Exeter,,-41.2975,146.9505
352911,AU,7,Hartwell,,-37.85,145.0833
352912,AU,2,North Rothbury,,-32.6802,151.3457
352913,AU,2,Fingal Bay,,-32.7432,152.1699
352914,AU,7,Kooyong,,-37.95,145.05
352915,AU,4,Pormpuraaw,,-14.8988,141.6212
352916,AU,8,Coral Bay,,-23.1431,113.7714
352917,AU,4,Shoal Point,,-21.0048,149.1527
352918,AU,2,Wickham,,-32.9333,151.75
352919,AU,7,Spotswood,,-37.8333,144.8833
352920,AU,8,Junjuwa,,-18.1778,125.568
352921,AU,2,Green Point,,-32.2493,152.5162
352922,AU,8,Jerramungup,,-33.9422,118.9173
352923,AU,2,Berrara,,-35.2015,150.553
352924,AU,4,Rainbow Beach,,-25.9044,153.0914
352925,AU,5,Hove,,-35.0167,138.5167
352926,AU,5,Hendon,,-34.9,138.5167
352927,AU,1,Kingston,,-35.3167,149.1333
352928,AU,4,Dysart,,-22.5882,148.3492
352929,AU,4,Hamilton Island,,-20.346,148.9519
352930,AU,3,Daly River,,-13.7654,130.7123
352931,AU,3,Howard Springs,,-12.4958,131.0445
352932,AU,4,Wynnum North,,-27.4333,153.1667
352933,AU,7,Carlton South,,-37.8,144.9667
352934,AU,6,Midway Point,,-42.7816,147.5627
352935,AU,4,Tieri,,-23.035,148.3486
